0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:53:32 -0700] "GET /project1/form?title=pokemon&year=&director=&star=&pages=10&sort=ta&initial=0&genre=Action&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:53:41 -0700] "GET /project1/form?title=Pokemon&year=&director=&star=&pages=10&sort=ta&initial=0&genre=Action&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:55:49 -0700] "GET /project1/form?title=pokemon&year=&director=&star=&pages=10&sort=ta&initial=0&genre=Action&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:55:50 -0700] "GET /project1/form?title=pokemon&year=&director=&star=&pages=10&sort=ta&initial=0&genre=Adventure&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:55:50 -0700] "GET /project1/form?title=mo&year=&director=&star=&pages=10&sort=ta&initial=0&genre=Adventure&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:55:51 -0700] "GET /project1/form?title=&year=&director=&star=&pages=10&sort=ta&initial=0&genre=Adventure&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:55:52 -0700] "GET /project1/browse HTTP/1.1" 200 14267
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:55:52 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:55:54 -0700] "GET /project1/form?title=&year=&director=&star=&pages=10&sort=ta&initial=0&genre=Adventure&char= HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:57:59 -0700] "GET /project1/browse HTTP/1.1" 200 14267
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:57:59 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:58:00 -0700] "GET /project1/searching HTTP/1.1" 200 3158
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:58:00 -0700] "GET /project1/index.css HTTP/1.1" 200 3981
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:58:00 -0700] "GET /project1/movies.jpg HTTP/1.1" 304 -
